,userid,version,sum_gamerounds,retention_1,retention_7,gameround_group
37814,4184363,gate_30,62,True,False,D
37816,4184476,gate_30,81,True,False,F
37839,4186743,gate_30,42,True,False,B
37853,4188813,gate_30,103,True,False,H
37858,4189657,gate_30,142,True,True,L
37870,4190937,gate_40,51,True,False,C
37872,4191421,gate_30,47,False,False,B
37874,4191903,gate_30,30,True,False,A
37875,4192021,gate_30,32,True,False,A
37880,4192492,gate_40,96,True,False,G
37882,4192578,gate_30,176,True,False,O
37884,4192825,gate_40,75,True,True,E
37889,4193207,gate_40,61,True,True,D
37890,4193584,gate_40,66,False,False,D
37897,4194478,gate_30,55,True,True,C
37900,4194794,gate_40,68,True,False,D
37901,4194841,gate_40,90,True,True,G
37902,4194870,gate_30,35,True,True,A
37908,4195306,gate_40,41,True,False,B
37916,4196228,gate_40,96,True,False,G
37917,4196315,gate_30,71,True,False,E
37919,4196630,gate_40,94,True,False,G
37925,4197123,gate_40,69,True,False,D
37926,4197394,gate_40,78,True,False,E
37932,4198298,gate_30,72,True,True,E
37934,4198499,gate_30,31,False,False,A
37938,4198962,gate_30,114,True,True,I
37939,4199012,gate_30,56,True,False,C
37940,4199026,gate_40,68,True,False,D
37942,4199231,gate_30,120,False,False,J
37948,4199866,gate_30,124,True,False,J
37951,4200219,gate_30,71,True,False,E
37956,4200893,gate_40,59,True,False,C
37958,4201056,gate_30,44,False,False,B
37964,4201628,gate_30,49,True,True,B
37965,4201668,gate_30,148,False,False,L
37967,4201922,gate_40,43,True,False,B
37972,4202184,gate_30,150,True,True,M
37974,4202566,gate_40,62,False,True,D
37975,4202691,gate_30,139,True,False,K
37976,4202758,gate_30,76,False,False,E
37977,4202910,gate_40,55,True,True,C
37984,4204219,gate_40,116,True,False,I
37986,4204440,gate_40,79,True,True,E
37987,4204457,gate_40,181,True,True,P
37991,4204748,gate_40,63,True,False,D
37997,4204954,gate_40,52,True,False,C
37999,4205150,gate_40,86,True,True,F
38001,4205307,gate_40,44,True,True,B
38005,4205809,gate_30,185,True,False,P
38006,4205850,gate_30,114,True,False,I
38009,4206311,gate_40,109,True,True,H
38010,4206464,gate_30,163,False,True,N
38016,4207174,gate_30,30,False,False,A
38017,4207213,gate_30,152,True,True,M
38018,4207270,gate_40,110,True,False,I
38022,4207633,gate_40,67,True,True,D
38023,4207701,gate_40,61,True,False,D
38024,4207827,gate_40,40,False,False,B
38025,4207835,gate_40,51,True,True,C
38027,4208337,gate_30,43,False,False,B
38028,4208448,gate_30,126,True,False,J
38031,4208788,gate_40,106,True,False,H
38032,4208819,gate_40,45,True,False,B
38040,4209584,gate_30,38,True,False,A
38044,4209760,gate_30,77,True,True,E
38055,4210745,gate_30,49,True,False,B
38058,4211141,gate_40,45,True,False,B
38059,4211197,gate_30,135,True,True,K
38062,4211884,gate_30,169,True,True,N
38063,4211977,gate_30,39,True,False,A
38068,4212385,gate_30,122,True,False,J
38076,4213656,gate_30,179,True,False,O
38085,4214182,gate_40,40,True,False,B
38090,4214481,gate_40,160,True,False,N
38101,4215928,gate_30,87,True,False,F
38104,4216207,gate_40,165,True,False,N
38111,4217152,gate_40,159,False,True,M
38117,4218259,gate_30,37,True,False,A
38118,4218296,gate_30,39,True,False,A
38119,4218496,gate_40,83,True,True,F
38120,4218581,gate_40,47,False,False,B
38125,4219219,gate_30,91,True,False,G
38130,4220054,gate_30,48,True,True,B
38131,4220309,gate_40,43,False,False,B
38133,4220878,gate_30,172,True,False,O
38140,4221865,gate_40,72,True,False,E
38145,4222561,gate_30,38,False,True,A
38146,4222935,gate_30,51,False,True,C
38158,4224390,gate_30,114,True,False,I
38159,4224413,gate_40,48,True,False,B
38164,4224933,gate_30,44,True,False,B
38167,4225264,gate_40,176,True,False,O
38168,4225299,gate_40,46,False,False,B
38170,4225395,gate_30,65,True,True,D
38186,4226481,gate_30,33,True,False,A
38188,4226600,gate_30,44,False,False,B
38191,4227088,gate_40,138,True,True,K
38195,4227555,gate_30,141,True,True,L
38202,4228786,gate_30,76,True,False,E
38204,4228963,gate_30,171,True,False,O
38207,4229305,gate_40,67,False,False,D
38209,4229539,gate_30,164,True,True,N
38212,4229918,gate_30,34,False,False,A
38217,4230852,gate_40,53,True,True,C
38218,4230953,gate_30,48,True,False,B
38219,4231019,gate_30,76,True,True,E
38222,4231313,gate_40,94,True,True,G
38223,4231472,gate_30,61,False,True,D
38224,4231753,gate_30,118,True,True,I
38226,4231860,gate_30,54,True,False,C
38230,4232262,gate_40,160,True,True,N
38231,4232573,gate_30,100,True,False,H
38236,4232973,gate_30,70,False,True,E
38240,4233152,gate_40,95,True,True,G
38244,4233232,gate_40,59,True,False,C
38247,4233299,gate_30,36,True,False,A
38250,4233837,gate_30,141,True,True,L
38251,4233919,gate_40,114,True,False,I
38254,4234159,gate_40,53,True,False,C
38263,4234686,gate_40,143,True,True,L
38271,4235725,gate_30,44,True,False,B
38272,4235872,gate_30,144,True,True,L
38276,4236899,gate_30,91,True,True,G
38277,4236902,gate_30,58,True,False,C
38280,4237181,gate_30,48,False,False,B
38283,4237453,gate_30,33,True,False,A
38284,4237810,gate_40,78,True,False,E
38286,4237979,gate_30,68,True,True,D
38287,4238000,gate_40,183,True,False,P
38297,4238909,gate_40,63,True,False,D
38299,4239233,gate_40,52,False,False,C
38304,4240188,gate_40,80,True,False,F
38307,4240662,gate_30,60,True,False,D
38312,4241210,gate_40,79,True,True,E
38314,4241376,gate_30,67,True,True,D
38316,4241641,gate_30,39,True,False,A
38317,4241656,gate_30,33,False,False,A
38328,4242961,gate_40,67,False,False,D
38331,4243179,gate_30,54,False,True,C
38333,4243361,gate_40,88,True,True,F
38335,4243427,gate_30,40,False,False,B
38336,4243436,gate_40,109,True,False,H
38339,4243760,gate_30,135,True,False,K
38342,4244021,gate_40,45,True,False,B
38346,4244550,gate_30,61,True,False,D
38349,4244615,gate_30,81,True,True,F
38350,4244699,gate_40,106,True,True,H
38361,4245954,gate_30,102,False,False,H
38362,4246019,gate_30,58,True,False,C
38363,4246064,gate_40,173,True,False,O
38364,4246102,gate_40,121,True,False,J
38366,4246112,gate_30,123,False,True,J
38369,4246226,gate_40,45,True,False,B
38370,4246322,gate_30,138,True,True,K
38377,4247688,gate_30,56,False,False,C
38378,4247785,gate_30,30,True,False,A
38381,4248048,gate_30,170,True,True,O
38388,4248848,gate_40,55,False,False,C
38391,4249359,gate_40,118,True,False,I
38394,4249939,gate_30,65,False,False,D
38395,4250153,gate_30,32,False,False,A
38400,4250634,gate_30,42,True,False,B
38402,4250982,gate_40,64,True,False,D
38414,4251929,gate_30,58,True,True,C
38417,4252196,gate_40,123,True,True,J
38419,4252381,gate_40,41,True,False,B
38422,4252732,gate_30,68,True,True,D
38426,4252938,gate_40,47,True,False,B
38430,4253194,gate_40,86,True,False,F
38432,4253494,gate_40,51,True,True,C
38433,4253768,gate_30,49,True,True,B
38436,4254036,gate_40,47,True,False,B
38442,4255009,gate_40,70,False,True,E
38450,4255674,gate_30,34,True,False,A
38453,4256358,gate_30,31,False,False,A
38455,4256512,gate_40,72,False,False,E
38456,4256632,gate_40,57,True,False,C
38457,4256750,gate_30,37,False,True,A
38468,4258207,gate_40,75,False,False,E
38470,4258388,gate_40,178,True,True,O
38471,4258616,gate_40,111,True,False,I
38473,4259036,gate_40,140,True,True,L
38476,4259493,gate_40,57,True,False,C
38482,4260809,gate_40,56,True,False,C
38483,4260856,gate_30,41,True,True,B
38490,4261372,gate_30,40,True,False,B
38491,4261400,gate_30,185,True,True,P
38495,4262252,gate_40,50,True,False,C
38498,4262673,gate_30,97,True,False,G
38501,4262901,gate_30,99,True,False,G
38503,4263217,gate_40,78,True,False,E
38509,4263836,gate_40,87,True,False,F
38512,4263993,gate_30,194,True,True,H
38514,4264041,gate_30,55,False,True,C
38518,4264298,gate_30,77,True,True,E
38526,4266649,gate_40,125,True,True,J
38527,4266956,gate_40,66,False,True,D
38528,4266971,gate_40,48,True,False,B
38533,4267100,gate_40,67,True,False,D
38540,4267998,gate_30,148,True,True,L
38541,4268006,gate_30,85,False,True,F
38543,4268384,gate_30,61,True,True,D
38553,4269984,gate_30,149,True,True,L
38554,4270190,gate_40,75,True,True,E
38555,4270264,gate_40,62,False,False,D
38567,4271438,gate_30,94,True,False,G
38568,4271523,gate_40,54,False,False,C
38574,4272292,gate_30,42,True,True,B
38579,4272937,gate_40,187,True,True,P
38584,4273320,gate_30,67,True,True,D
38585,4273420,gate_40,83,True,True,F
38587,4273512,gate_30,149,True,True,L
38591,4273817,gate_30,82,True,True,F
38595,4274345,gate_30,182,True,True,P
38597,4274739,gate_30,54,True,False,C
38598,4274745,gate_30,38,False,False,A
38601,4275392,gate_40,69,False,True,D
38603,4275542,gate_30,150,True,False,M
38604,4275586,gate_30,58,False,False,C
38607,4275840,gate_40,189,True,True,P
38612,4276206,gate_30,87,True,False,F
38618,4276501,gate_40,84,True,False,F
38627,4277323,gate_40,62,True,False,D
38630,4277512,gate_30,163,True,True,N
38639,4278799,gate_40,50,False,False,C
38640,4278981,gate_30,160,True,True,N
38641,4279013,gate_30,83,True,False,F
38647,4279712,gate_30,94,True,True,G
38648,4280046,gate_30,164,True,True,N
38651,4280756,gate_40,94,True,False,G
38653,4280900,gate_30,34,True,False,A
38659,4281675,gate_30,33,True,False,A
38661,4282156,gate_40,40,True,False,B
38666,4283019,gate_30,30,True,False,A
38667,4283111,gate_30,78,False,False,E
38670,4283520,gate_40,112,True,True,I
38673,4283884,gate_30,98,True,False,G
38674,4283894,gate_30,53,False,False,C
38676,4284107,gate_30,48,True,False,B
38677,4284155,gate_30,37,True,False,A
38682,4284456,gate_30,40,True,False,B
38683,4284529,gate_40,64,True,True,D
38687,4285210,gate_30,91,True,True,G
38690,4285624,gate_40,43,False,False,B
38692,4285947,gate_30,35,True,False,A
38704,4287447,gate_30,158,True,True,M
38706,4287553,gate_40,141,True,False,L
38711,4288329,gate_40,44,True,False,B
38713,4288580,gate_30,59,True,False,C
38716,4289038,gate_40,51,False,False,C
38720,4289468,gate_30,50,True,False,C
38728,4290289,gate_40,47,True,False,B
38729,4290455,gate_30,150,True,True,M
38732,4290835,gate_30,97,True,False,G
38733,4290856,gate_40,98,False,True,G
38740,4291626,gate_40,74,True,True,E
38746,4292180,gate_40,47,False,False,B
38747,4292251,gate_30,49,True,True,B
38748,4292641,gate_40,61,True,False,D
38753,4292947,gate_40,117,True,True,I
38755,4293213,gate_40,95,True,False,G
38758,4293568,gate_30,47,False,False,B
38763,4293943,gate_40,42,True,False,B
38766,4294146,gate_30,60,False,False,D
38776,4295230,gate_40,192,True,True,H
38777,4295250,gate_40,77,False,True,E
38781,4295492,gate_40,94,True,False,G
38783,4295780,gate_30,56,False,False,C
38785,4295854,gate_30,37,False,True,A
38789,4296274,gate_30,162,True,True,N
38796,4296781,gate_30,136,True,True,K
38797,4296849,gate_30,30,False,False,A
38798,4297115,gate_30,44,False,False,B
38811,4298050,gate_40,45,True,False,B
38816,4298692,gate_30,48,True,False,B
38817,4298763,gate_40,62,True,False,D
38824,4299231,gate_40,158,True,True,M
38827,4299565,gate_30,31,True,False,A
38828,4299792,gate_30,42,True,True,B
38832,4300004,gate_30,183,True,False,P
38836,4300333,gate_40,71,False,False,E
38839,4300811,gate_30,120,True,True,J
38844,4301211,gate_30,100,True,False,H
38850,4302287,gate_30,63,True,True,D
38855,4302595,gate_40,120,False,False,J
38858,4303267,gate_30,83,True,False,F
38859,4303291,gate_40,42,True,True,B
38860,4303312,gate_30,41,True,False,B
38863,4303928,gate_30,113,True,False,I
38865,4304039,gate_40,86,True,True,F
38873,4305213,gate_30,114,True,False,I
38879,4306322,gate_40,70,False,False,E
38881,4306446,gate_30,109,True,False,H
38884,4306668,gate_40,82,True,False,F
38886,4306780,gate_40,46,False,True,B
38888,4306830,gate_40,64,True,False,D
38898,4307442,gate_30,95,True,False,G
38900,4307625,gate_30,176,True,True,O
38915,4309296,gate_30,116,True,False,I
38917,4309602,gate_40,88,True,True,F
38925,4310561,gate_30,71,True,True,E
38926,4310673,gate_40,123,True,True,J
38928,4311099,gate_30,136,False,True,K
38929,4311151,gate_40,173,True,True,O
38935,4312027,gate_30,50,False,False,C
38944,4313098,gate_40,41,True,False,B
38946,4313435,gate_40,67,True,True,D
38958,4314425,gate_30,56,True,True,C
38959,4314538,gate_30,67,False,True,D
38962,4314812,gate_40,60,False,False,D
38963,4315003,gate_40,40,True,False,B
38967,4315465,gate_40,48,True,False,B
38972,4315934,gate_30,152,True,True,M
38973,4316080,gate_30,152,True,True,M
38975,4316155,gate_40,123,True,True,J
38977,4316240,gate_40,74,False,True,E
38982,4316825,gate_30,40,True,True,B
38983,4316969,gate_30,50,True,False,C
38986,4317371,gate_30,124,True,False,J
38987,4317373,gate_30,79,True,True,E
38990,4317706,gate_40,76,True,False,E
38992,4317834,gate_30,32,True,False,A
38996,4318285,gate_30,44,True,True,B
38997,4318494,gate_30,178,True,False,O
38998,4318761,gate_40,57,True,False,C
38999,4319002,gate_30,114,True,False,I
39013,4320565,gate_30,64,True,True,D
39014,4320778,gate_30,48,True,False,B
39017,4321003,gate_40,78,False,False,E
39024,4321778,gate_40,45,True,False,B
39026,4321969,gate_40,150,True,True,M
39027,4322041,gate_30,34,True,False,A
39031,4322483,gate_30,34,False,False,A
39038,4323144,gate_40,58,True,False,C
39040,4323651,gate_30,32,False,False,A
39041,4323654,gate_30,104,True,False,H
39042,4323730,gate_30,43,False,False,B
39043,4323855,gate_40,43,True,False,B
39044,4323865,gate_40,164,True,True,N
39050,4324316,gate_40,49,True,False,B
39054,4324540,gate_40,69,True,False,D
39055,4324571,gate_30,86,False,True,F
39056,4324672,gate_40,175,True,True,O
39057,4324778,gate_40,58,True,True,C
39063,4324972,gate_40,132,True,False,K
39065,4325166,gate_40,63,True,False,D
39066,4325502,gate_40,40,True,False,B
39067,4325547,gate_30,39,False,True,A
39076,4326459,gate_40,51,False,True,C
39079,4327084,gate_30,78,False,False,E
39080,4327153,gate_30,84,True,True,F
39084,4327329,gate_30,47,False,False,B
39097,4329474,gate_30,95,True,True,G
39102,4329910,gate_30,86,True,False,F
39107,4330359,gate_30,40,True,False,B
39112,4331229,gate_30,34,True,False,A
39115,4331427,gate_40,66,True,True,D
39120,4331836,gate_30,49,False,False,B
39122,4331940,gate_30,32,True,False,A
39127,4333277,gate_30,107,False,False,H
39128,4333292,gate_30,38,True,False,A
39129,4333386,gate_40,55,True,True,C
39134,4334285,gate_40,46,True,False,B
39135,4334293,gate_40,148,True,True,L
39138,4334641,gate_40,133,True,True,K
39142,4335030,gate_30,34,True,False,A
39143,4335058,gate_30,50,True,True,C
39146,4335420,gate_30,34,True,True,A
39153,4336221,gate_40,167,False,False,N
39154,4336222,gate_30,63,True,False,D
39156,4336807,gate_30,51,True,False,C
39158,4336983,gate_40,146,False,False,L
39159,4337084,gate_30,108,True,True,H
39165,4338021,gate_40,53,False,True,C
39168,4338177,gate_30,70,True,False,E
39169,4338368,gate_30,107,True,True,H
39171,4338562,gate_40,58,False,False,C
39173,4339050,gate_40,43,True,False,B
39177,4339242,gate_40,146,True,True,L
39178,4339371,gate_30,54,True,False,C
39185,4340418,gate_40,86,True,False,F
39193,4341081,gate_40,108,True,False,H
39194,4341174,gate_30,37,True,True,A
39196,4341496,gate_30,68,True,True,D
39198,4341668,gate_40,40,False,False,B
39199,4341745,gate_30,40,True,False,B
39215,4343669,gate_40,93,False,False,G
39222,4344505,gate_30,30,True,False,A
39228,4345152,gate_40,65,True,True,D
39231,4345485,gate_30,38,False,False,A
39233,4345538,gate_30,88,True,False,F
39241,4345953,gate_30,119,True,True,I
39248,4347042,gate_40,162,True,True,N
39250,4347425,gate_30,57,True,False,C
39256,4348268,gate_40,72,False,False,E
39258,4348478,gate_30,55,True,True,C
39264,4349410,gate_40,123,False,False,J
39265,4349445,gate_40,156,True,True,M
39267,4349680,gate_40,42,False,True,B
39273,4350153,gate_30,98,True,True,G
39277,4350690,gate_30,58,True,False,C
39279,4350823,gate_30,65,True,True,D
39280,4350902,gate_40,47,False,False,B
39284,4351909,gate_30,70,False,True,E
39287,4352273,gate_40,60,True,True,D
39288,4352542,gate_40,79,True,False,E
39291,4352819,gate_30,101,False,False,H
39305,4354569,gate_30,170,True,False,O
39307,4354574,gate_40,49,False,False,B
39308,4354699,gate_40,46,False,False,B
39313,4355496,gate_30,95,True,False,G
39316,4356208,gate_40,122,True,False,J
39319,4356612,gate_30,90,True,False,G
39321,4356834,gate_30,182,False,True,P
39325,4357281,gate_30,74,False,True,E
39327,4357456,gate_30,104,False,False,H
39328,4357461,gate_30,52,False,True,C
39332,4357593,gate_30,135,True,True,K
39333,4357701,gate_40,68,True,False,D
39334,4357719,gate_30,109,True,True,H
39337,4358162,gate_30,154,True,True,M
39339,4358376,gate_30,146,True,True,L
39359,4360469,gate_40,156,True,False,M
39365,4361333,gate_30,123,True,False,J
39367,4361574,gate_30,107,False,False,H
39375,4362362,gate_30,77,True,False,E
39380,4362721,gate_30,127,True,True,J
39383,4363065,gate_30,100,True,True,H
39385,4363268,gate_40,92,True,False,G
39389,4363844,gate_30,68,False,True,D
39392,4364286,gate_30,59,True,False,C
39405,4366054,gate_30,35,True,False,A
39406,4366081,gate_30,32,True,False,A
39408,4366301,gate_40,132,False,True,K
39414,4366578,gate_40,183,True,True,P
39416,4366596,gate_40,40,True,False,B
39417,4366647,gate_30,55,False,False,C
39426,4367423,gate_40,98,True,True,G
39427,4367424,gate_30,64,True,False,D
39428,4367442,gate_40,40,True,False,B
39430,4367520,gate_30,160,True,True,N
39435,4368172,gate_30,34,False,False,A
39439,4368721,gate_30,166,True,True,N
39440,4368815,gate_30,66,True,False,D
39443,4369378,gate_30,120,True,True,J
39448,4369982,gate_40,74,True,True,E
39452,4370509,gate_40,44,True,False,B
39453,4370880,gate_40,90,True,False,G
39454,4371074,gate_40,120,True,True,J
39456,4371221,gate_40,55,False,False,C
39460,4371508,gate_30,153,True,False,M
39469,4372034,gate_40,80,True,False,F
39471,4372194,gate_40,152,True,False,M
39473,4372322,gate_30,35,True,False,A
39482,4373200,gate_30,48,True,False,B
39484,4373383,gate_30,39,True,False,A
39491,4374042,gate_40,88,False,True,F
39493,4374185,gate_30,137,True,False,K
39501,4375131,gate_30,161,False,True,N
39505,4375546,gate_40,161,True,True,N
39514,4376851,gate_40,173,True,True,O
39516,4376950,gate_30,151,False,True,M
39521,4377807,gate_40,58,False,False,C
39525,4378306,gate_30,41,False,False,B
39528,4378884,gate_30,42,True,True,B
39529,4378915,gate_30,109,True,False,H
39537,4379778,gate_30,32,False,False,A
39538,4379877,gate_30,52,True,True,C
39539,4379949,gate_40,116,True,False,I
39540,4380044,gate_30,58,True,True,C
39547,4380568,gate_40,113,True,False,I
39550,4380764,gate_30,33,True,False,A
39555,4381520,gate_40,48,False,True,B
39567,4382723,gate_40,103,True,False,H
39569,4383120,gate_30,50,False,False,C
39570,4383150,gate_40,172,True,True,O
39574,4383443,gate_30,58,True,False,C
39581,4384030,gate_30,37,True,False,A
39582,4384105,gate_40,154,True,True,M
39583,4384163,gate_40,53,False,False,C
39586,4384754,gate_40,50,True,False,C
