,userid,version,sum_gamerounds,retention_1,retention_7
38263,4234686,gate_40,143,True,True
38271,4235725,gate_30,44,True,False
38272,4235872,gate_30,144,True,True
38276,4236899,gate_30,91,True,True
38277,4236902,gate_30,58,True,False
38280,4237181,gate_30,48,False,False
38283,4237453,gate_30,33,True,False
38284,4237810,gate_40,78,True,False
38286,4237979,gate_30,68,True,True
38287,4238000,gate_40,183,True,False
38297,4238909,gate_40,63,True,False
38299,4239233,gate_40,52,False,False
38304,4240188,gate_40,80,True,False
38307,4240662,gate_30,60,True,False
38312,4241210,gate_40,79,True,True
38314,4241376,gate_30,67,True,True
38316,4241641,gate_30,39,True,False
38317,4241656,gate_30,33,False,False
38327,4242863,gate_40,228,True,False
38328,4242961,gate_40,67,False,False
38331,4243179,gate_30,54,False,True
38332,4243255,gate_30,604,True,True
38333,4243361,gate_40,88,True,True
38335,4243427,gate_30,40,False,False
38336,4243436,gate_40,109,True,False
38339,4243760,gate_30,135,True,False
38342,4244021,gate_40,45,True,False
38343,4244100,gate_30,381,True,True
38346,4244550,gate_30,61,True,False
38348,4244614,gate_40,198,True,True
38349,4244615,gate_30,81,True,True
38350,4244699,gate_40,106,True,True
38351,4244794,gate_30,245,True,True
38352,4245023,gate_30,343,True,True
38355,4245136,gate_40,505,True,True
38357,4245236,gate_40,244,True,True
38359,4245645,gate_30,213,True,True
38361,4245954,gate_30,102,False,False
38362,4246019,gate_30,58,True,False
38363,4246064,gate_40,173,True,False
38364,4246102,gate_40,121,True,False
38366,4246112,gate_30,123,False,True
38369,4246226,gate_40,45,True,False
38370,4246322,gate_30,138,True,True
38377,4247688,gate_30,56,False,False
38378,4247785,gate_30,30,True,False
38381,4248048,gate_30,170,True,True
38388,4248848,gate_40,55,False,False
38391,4249359,gate_40,118,True,False
38394,4249939,gate_30,65,False,False
38395,4250153,gate_30,32,False,False
38400,4250634,gate_30,42,True,False
38401,4250968,gate_40,322,True,True
38402,4250982,gate_40,64,True,False
38414,4251929,gate_30,58,True,True
38417,4252196,gate_40,123,True,True
38419,4252381,gate_40,41,True,False
38422,4252732,gate_30,68,True,True
38426,4252938,gate_40,47,True,False
38428,4253154,gate_30,358,True,True
38430,4253194,gate_40,86,True,False
38432,4253494,gate_40,51,True,True
38433,4253768,gate_30,49,True,True
38436,4254036,gate_40,47,True,False
38439,4254540,gate_40,334,True,True
38442,4255009,gate_40,70,False,True
38450,4255674,gate_30,34,True,False
38453,4256358,gate_30,31,False,False
38455,4256512,gate_40,72,False,False
38456,4256632,gate_40,57,True,False
38457,4256750,gate_30,37,False,True
38465,4257954,gate_30,391,True,True
38468,4258207,gate_40,75,False,False
38470,4258388,gate_40,178,True,True
38471,4258616,gate_40,111,True,False
38473,4259036,gate_40,140,True,True
38476,4259493,gate_40,57,True,False
38478,4259655,gate_40,310,True,True
38481,4260654,gate_30,220,True,False
38482,4260809,gate_40,56,True,False
38483,4260856,gate_30,41,True,True
38490,4261372,gate_30,40,True,False
38491,4261400,gate_30,185,True,True
38495,4262252,gate_40,50,True,False
38496,4262548,gate_40,381,True,True
38498,4262673,gate_30,97,True,False
38501,4262901,gate_30,99,True,False
38503,4263217,gate_40,78,True,False
38509,4263836,gate_40,87,True,False
38512,4263993,gate_30,194,True,True
38514,4264041,gate_30,55,False,True
38517,4264142,gate_40,422,True,True
38518,4264298,gate_30,77,True,True
38526,4266649,gate_40,125,True,True
38527,4266956,gate_40,66,False,True
38528,4266971,gate_40,48,True,False
38533,4267100,gate_40,67,True,False
38537,4267828,gate_30,721,True,True
38540,4267998,gate_30,148,True,True
38541,4268006,gate_30,85,False,True
38543,4268384,gate_30,61,True,True
38553,4269984,gate_30,149,True,True
38554,4270190,gate_40,75,True,True
38555,4270264,gate_40,62,False,False
38561,4271040,gate_30,336,True,True
38562,4271113,gate_40,337,True,True
38567,4271438,gate_30,94,True,False
38568,4271523,gate_40,54,False,False
38574,4272292,gate_30,42,True,True
38576,4272468,gate_40,285,True,True
38579,4272937,gate_40,187,True,True
38584,4273320,gate_30,67,True,True
38585,4273420,gate_40,83,True,True
38587,4273512,gate_30,149,True,True
38591,4273817,gate_30,82,True,True
38595,4274345,gate_30,182,True,True
38597,4274739,gate_30,54,True,False
38598,4274745,gate_30,38,False,False
38601,4275392,gate_40,69,False,True
38603,4275542,gate_30,150,True,False
38604,4275586,gate_30,58,False,False
38607,4275840,gate_40,189,True,True
38612,4276206,gate_30,87,True,False
38618,4276501,gate_40,84,True,False
38627,4277323,gate_40,62,True,False
38630,4277512,gate_30,163,True,True
38633,4277875,gate_30,468,True,True
38635,4278008,gate_40,221,True,True
38637,4278626,gate_30,263,True,True
38638,4278652,gate_40,449,True,True
38639,4278799,gate_40,50,False,False
38640,4278981,gate_30,160,True,True
38641,4279013,gate_30,83,True,False
38643,4279368,gate_40,614,True,True
38647,4279712,gate_30,94,True,True
38648,4280046,gate_30,164,True,True
38651,4280756,gate_40,94,True,False
38653,4280900,gate_30,34,True,False
38654,4280931,gate_30,211,True,True
38658,4281574,gate_30,263,False,True
38659,4281675,gate_30,33,True,False
38661,4282156,gate_40,40,True,False
38666,4283019,gate_30,30,True,False
38667,4283111,gate_30,78,False,False
38670,4283520,gate_40,112,True,True
38673,4283884,gate_30,98,True,False
38674,4283894,gate_30,53,False,False
38676,4284107,gate_30,48,True,False
38677,4284155,gate_30,37,True,False
38682,4284456,gate_30,40,True,False
38683,4284529,gate_40,64,True,True
38687,4285210,gate_30,91,True,True
38690,4285624,gate_40,43,False,False
38692,4285947,gate_30,35,True,False
38696,4286220,gate_30,201,True,True
38698,4286922,gate_40,245,True,False
38704,4287447,gate_30,158,True,True
38706,4287553,gate_40,141,True,False
38711,4288329,gate_40,44,True,False
38712,4288572,gate_40,197,True,False
38713,4288580,gate_30,59,True,False
38714,4288672,gate_40,1462,True,True
38716,4289038,gate_40,51,False,False
38720,4289468,gate_30,50,True,False
38722,4289527,gate_30,273,True,True
38725,4290048,gate_30,405,True,True
38728,4290289,gate_40,47,True,False
38729,4290455,gate_30,150,True,True
38732,4290835,gate_30,97,True,False
38733,4290856,gate_40,98,False,True
38737,4291398,gate_40,196,True,True
38738,4291525,gate_40,286,True,True
38740,4291626,gate_40,74,True,True
38746,4292180,gate_40,47,False,False
38747,4292251,gate_30,49,True,True
38748,4292641,gate_40,61,True,False
38753,4292947,gate_40,117,True,True
38755,4293213,gate_40,95,True,False
38758,4293568,gate_30,47,False,False
38763,4293943,gate_40,42,True,False
38766,4294146,gate_30,60,False,False
38776,4295230,gate_40,192,True,True
38777,4295250,gate_40,77,False,True
38781,4295492,gate_40,94,True,False
38783,4295780,gate_30,56,False,False
38785,4295854,gate_30,37,False,True
38789,4296274,gate_30,162,True,True
38796,4296781,gate_30,136,True,True
38797,4296849,gate_30,30,False,False
38798,4297115,gate_30,44,False,False
38806,4297877,gate_40,524,True,True
38811,4298050,gate_40,45,True,False
38816,4298692,gate_30,48,True,False
38817,4298763,gate_40,62,True,False
38821,4299128,gate_40,537,True,True
38824,4299231,gate_40,158,True,True
38826,4299331,gate_40,249,True,True
38827,4299565,gate_30,31,True,False
38828,4299792,gate_30,42,True,True
38832,4300004,gate_30,183,True,False
38835,4300172,gate_40,226,True,True
38836,4300333,gate_40,71,False,False
38839,4300811,gate_30,120,True,True
38844,4301211,gate_30,100,True,False
38850,4302287,gate_30,63,True,True
38855,4302595,gate_40,120,False,False
38858,4303267,gate_30,83,True,False
38859,4303291,gate_40,42,True,True
38860,4303312,gate_30,41,True,False
38861,4303613,gate_40,282,True,True
38862,4303815,gate_30,304,True,True
38863,4303928,gate_30,113,True,False
38865,4304039,gate_40,86,True,True
38869,4304459,gate_30,216,True,True
38873,4305213,gate_30,114,True,False
38874,4305502,gate_30,217,True,True
38877,4306107,gate_30,230,True,True
38879,4306322,gate_40,70,False,False
38881,4306446,gate_30,109,True,False
38884,4306668,gate_40,82,True,False
38886,4306780,gate_40,46,False,True
38888,4306830,gate_40,64,True,False
38898,4307442,gate_30,95,True,False
38900,4307625,gate_30,176,True,True
38904,4308159,gate_40,234,True,True
38906,4308356,gate_30,196,True,True
38915,4309296,gate_30,116,True,False
38917,4309602,gate_40,88,True,True
38925,4310561,gate_30,71,True,True
38926,4310673,gate_40,123,True,True
38928,4311099,gate_30,136,False,True
38929,4311151,gate_40,173,True,True
38931,4311545,gate_40,360,True,True
38935,4312027,gate_30,50,False,False
38938,4312466,gate_40,370,True,False
38941,4312780,gate_30,242,True,True
38944,4313098,gate_40,41,True,False
38946,4313435,gate_40,67,True,True
38958,4314425,gate_30,56,True,True
38959,4314538,gate_30,67,False,True
38962,4314812,gate_40,60,False,False
38963,4315003,gate_40,40,True,False
38967,4315465,gate_40,48,True,False
38969,4315687,gate_40,453,True,True
38972,4315934,gate_30,152,True,True
38973,4316080,gate_30,152,True,True
38975,4316155,gate_40,123,True,True
38977,4316240,gate_40,74,False,True
38978,4316454,gate_30,637,True,False
38979,4316587,gate_40,260,True,True
38982,4316825,gate_30,40,True,True
38983,4316969,gate_30,50,True,False
38986,4317371,gate_30,124,True,False
38987,4317373,gate_30,79,True,True
38990,4317706,gate_40,76,True,False
38992,4317834,gate_30,32,True,False
38996,4318285,gate_30,44,True,True
38997,4318494,gate_30,178,True,False
38998,4318761,gate_40,57,True,False
38999,4319002,gate_30,114,True,False
39003,4319476,gate_30,311,True,True
39009,4320059,gate_30,297,True,True
39013,4320565,gate_30,64,True,True
39014,4320778,gate_30,48,True,False
39016,4320929,gate_30,355,True,True
39017,4321003,gate_40,78,False,False
39021,4321376,gate_30,339,True,True
39024,4321778,gate_40,45,True,False
39026,4321969,gate_40,150,True,True
39027,4322041,gate_30,34,True,False
39031,4322483,gate_30,34,False,False
39038,4323144,gate_40,58,True,False
39040,4323651,gate_30,32,False,False
39041,4323654,gate_30,104,True,False
39042,4323730,gate_30,43,False,False
39043,4323855,gate_40,43,True,False
39044,4323865,gate_40,164,True,True
39046,4323969,gate_40,201,False,True
39050,4324316,gate_40,49,True,False
39054,4324540,gate_40,69,True,False
39055,4324571,gate_30,86,False,True
39056,4324672,gate_40,175,True,True
39057,4324778,gate_40,58,True,True
39063,4324972,gate_40,132,True,False
39065,4325166,gate_40,63,True,False
39066,4325502,gate_40,40,True,False
39067,4325547,gate_30,39,False,True
39076,4326459,gate_40,51,False,True
39079,4327084,gate_30,78,False,False
39080,4327153,gate_30,84,True,True
39084,4327329,gate_30,47,False,False
39086,4327483,gate_30,430,True,True
39097,4329474,gate_30,95,True,True
39102,4329910,gate_30,86,True,False
39105,4330311,gate_30,290,True,True
39107,4330359,gate_30,40,True,False
39111,4330960,gate_40,439,True,True
39112,4331229,gate_30,34,True,False
39114,4331344,gate_40,380,True,True
39115,4331427,gate_40,66,True,True
39116,4331560,gate_40,323,True,True
39120,4331836,gate_30,49,False,False
39122,4331940,gate_30,32,True,False
39127,4333277,gate_30,107,False,False
39128,4333292,gate_30,38,True,False
39129,4333386,gate_40,55,True,True
39134,4334285,gate_40,46,True,False
39135,4334293,gate_40,148,True,True
39138,4334641,gate_40,133,True,True
39142,4335030,gate_30,34,True,False
39143,4335058,gate_30,50,True,True
39146,4335420,gate_30,34,True,True
39149,4335659,gate_40,229,True,True
39153,4336221,gate_40,167,False,False
39154,4336222,gate_30,63,True,False
39156,4336807,gate_30,51,True,False
39158,4336983,gate_40,146,False,False
39159,4337084,gate_30,108,True,True
39165,4338021,gate_40,53,False,True
39168,4338177,gate_30,70,True,False
39169,4338368,gate_30,107,True,True
39170,4338487,gate_40,195,True,True
39171,4338562,gate_40,58,False,False
39172,4338752,gate_40,427,True,True
39173,4339050,gate_40,43,True,False
39175,4339128,gate_40,355,True,True
39177,4339242,gate_40,146,True,True
39178,4339371,gate_30,54,True,False
39185,4340418,gate_40,86,True,False
39193,4341081,gate_40,108,True,False
39194,4341174,gate_30,37,True,True
39196,4341496,gate_30,68,True,True
39198,4341668,gate_40,40,False,False
39199,4341745,gate_30,40,True,False
39205,4342461,gate_40,202,True,False
39215,4343669,gate_40,93,False,False
39222,4344505,gate_30,30,True,False
39225,4344924,gate_40,259,True,True
39228,4345152,gate_40,65,True,True
39231,4345485,gate_30,38,False,False
39233,4345538,gate_30,88,True,False
39239,4345769,gate_40,201,False,True
39241,4345953,gate_30,119,True,True
39245,4346599,gate_40,224,True,True
39248,4347042,gate_40,162,True,True
39250,4347425,gate_30,57,True,False
39256,4348268,gate_40,72,False,False
39258,4348478,gate_30,55,True,True
39264,4349410,gate_40,123,False,False
39265,4349445,gate_40,156,True,True
39267,4349680,gate_40,42,False,True
39269,4349867,gate_40,430,True,False
39273,4350153,gate_30,98,True,True
39277,4350690,gate_30,58,True,False
39279,4350823,gate_30,65,True,True
39280,4350902,gate_40,47,False,False
39284,4351909,gate_30,70,False,True
39287,4352273,gate_40,60,True,True
39288,4352542,gate_40,79,True,False
39291,4352819,gate_30,101,False,False
39305,4354569,gate_30,170,True,False
39307,4354574,gate_40,49,False,False
39308,4354699,gate_40,46,False,False
39313,4355496,gate_30,95,True,False
39316,4356208,gate_40,122,True,False
39319,4356612,gate_30,90,True,False
39321,4356834,gate_30,182,False,True
39325,4357281,gate_30,74,False,True
39327,4357456,gate_30,104,False,False
39328,4357461,gate_30,52,False,True
39332,4357593,gate_30,135,True,True
39333,4357701,gate_40,68,True,False
39334,4357719,gate_30,109,True,True
39337,4358162,gate_30,154,True,True
39339,4358376,gate_30,146,True,True
39347,4359188,gate_40,469,True,True
39350,4359528,gate_40,561,True,True
39359,4360469,gate_40,156,True,False
39365,4361333,gate_30,123,True,False
39367,4361574,gate_30,107,False,False
39370,4361983,gate_40,289,True,True
39374,4362333,gate_40,384,True,True
39375,4362362,gate_30,77,True,False
39377,4362539,gate_30,204,True,True
39380,4362721,gate_30,127,True,True
39383,4363065,gate_30,100,True,True
39385,4363268,gate_40,92,True,False
39389,4363844,gate_30,68,False,True
39392,4364286,gate_30,59,True,False
39396,4364725,gate_40,316,True,True
39405,4366054,gate_30,35,True,False
39406,4366081,gate_30,32,True,False
39408,4366301,gate_40,132,False,True
39414,4366578,gate_40,183,True,True
39416,4366596,gate_40,40,True,False
39417,4366647,gate_30,55,False,False
39422,4367157,gate_40,388,True,True
39426,4367423,gate_40,98,True,True
39427,4367424,gate_30,64,True,False
39428,4367442,gate_40,40,True,False
39430,4367520,gate_30,160,True,True
39435,4368172,gate_30,34,False,False
39436,4368442,gate_40,303,True,True
39439,4368721,gate_30,166,True,True
39440,4368815,gate_30,66,True,False
39441,4369082,gate_40,672,True,True
39443,4369378,gate_30,120,True,True
39448,4369982,gate_40,74,True,True
39449,4370229,gate_40,199,True,False
39452,4370509,gate_40,44,True,False
39453,4370880,gate_40,90,True,False
39454,4371074,gate_40,120,True,True
39456,4371221,gate_40,55,False,False
39460,4371508,gate_30,153,True,False
39467,4371832,gate_30,321,True,True
39469,4372034,gate_40,80,True,False
39471,4372194,gate_40,152,True,False
39473,4372322,gate_30,35,True,False
39478,4372624,gate_40,308,True,True
39482,4373200,gate_30,48,True,False
39484,4373383,gate_30,39,True,False
39491,4374042,gate_40,88,False,True
39493,4374185,gate_30,137,True,False
39500,4374993,gate_40,350,False,False
39501,4375131,gate_30,161,False,True
39505,4375546,gate_40,161,True,True
39514,4376851,gate_40,173,True,True
39516,4376950,gate_30,151,False,True
39521,4377807,gate_40,58,False,False
39525,4378306,gate_30,41,False,False
39528,4378884,gate_30,42,True,True
39529,4378915,gate_30,109,True,False
39536,4379737,gate_30,578,True,True
39537,4379778,gate_30,32,False,False
39538,4379877,gate_30,52,True,True
39539,4379949,gate_40,116,True,False
39540,4380044,gate_30,58,True,True
39547,4380568,gate_40,113,True,False
39550,4380764,gate_30,33,True,False
39555,4381520,gate_40,48,False,True
39567,4382723,gate_40,103,True,False
39569,4383120,gate_30,50,False,False
39570,4383150,gate_40,172,True,True
39574,4383443,gate_30,58,True,False
39578,4383636,gate_40,269,True,True
39581,4384030,gate_30,37,True,False
39582,4384105,gate_40,154,True,True
39583,4384163,gate_40,53,False,False
39586,4384754,gate_40,50,True,False
39588,4384854,gate_30,40,True,True
39589,4385096,gate_40,50,True,False
39590,4385196,gate_30,135,True,False
39597,4385738,gate_30,188,True,True
39598,4385905,gate_30,59,False,False
39599,4385921,gate_40,105,False,False
39602,4386130,gate_30,80,True,True
39605,4386322,gate_30,147,True,False
39608,4386372,gate_30,155,True,True
39612,4386882,gate_40,50,False,False
39613,4387185,gate_30,51,True,False
39624,4388306,gate_30,159,True,True
39630,4389086,gate_30,172,False,True
39632,4389391,gate_40,167,True,False
39634,4389407,gate_30,106,False,False
39642,4390164,gate_40,50,False,False
39646,4390448,gate_40,48,True,False
39648,4390598,gate_30,75,False,False
39649,4390679,gate_40,143,True,True
39651,4390903,gate_30,95,True,True
